id,subject,object,relation_id,relation_label,relation_iri
cc53b20739d855a53222bba6bccaefdf,MGI:88059,MGI:99916,RO:0002434,interacts with,
1f2fcc938a540081063cb52bbc81877d,WormBase:WBGene00020970,ZFIN:ZDB-GENE-101215-2,RO:HOM0000017,in orthology relationship with,
ec261778141aafb9e0ea3323a8cdd2d7,ENSEMBL:ENSCAFG00000018532,ZFIN:ZDB-GENE-131126-14,RO:HOM0000020,in 1 to 1 orthology relationship with,
46292bc1314571fab2eec92b58d0d391,MGI:88039,Xenbase:XB-GENE-480855,RO:HOM0000020,in 1 to 1 orthology relationship with,
216a5d0ebfca10edd082c243370782f9,ZFIN:ZDB-GENE-131120-86,ENSEMBL:ENSCAFG00000007151,RO:HOM0000017,in orthology relationship with,
1e18549ce92d9a52b3c78f634970be63,ENSEMBL:ENSGALG00000014615,FlyBase:FBgn0284408,RO:HOM0000017,in orthology relationship with,
fb2ba6635aec08e4dd75de3183a12540,Xenbase:XB-GENE-995661,ENSEMBL:ENSMODG00000005185,RO:HOM0000020,in 1 to 1 orthology relationship with,
e43d634ecc4d75d6b16c579457de4dd6,RGD:2139,ENSEMBL:ENSACAG00000014691,RO:HOM0000020,in 1 to 1 orthology relationship with,
044a6f1956acc289dc361983c8392aaf,ENSEMBL:ENSCAFG00000003821,HGNC:6153,RO:HOM0000020,in 1 to 1 orthology relationship with,
08c67ff1444df04b613af261db2eb468,ZFIN:ZDB-GENE-030520-1,ENSEMBL:ENSMODG00000000364,RO:HOM0000017,in orthology relationship with,
220b8996851a7b04fde66d0e67eaa041,ENSEMBL:ENSACAG00000001327,ENSEMBL:ENSGALG00000015086,RO:HOM0000020,in 1 to 1 orthology relationship with,
13703019d5859777e275dbadabd5d3f3,ZFIN:ZDB-GENE-010426-1,ZP:0001499,RO:0002200,has phenotype,
0b927c6560400187d69492627db144aa,ENSEMBL:ENSGALG00000006439,ENSEMBL:ENSPTRG00000022320,RO:HOM0000020,in 1 to 1 orthology relationship with,
22027104ae646036af01a2e31fa087aa,Xenbase:XB-GENE-5759106,ZFIN:ZDB-GENE-050506-61,RO:HOM0000020,in 1 to 1 orthology relationship with,
2308d58e25540f20ca4c72e5e89113e9,ZFIN:ZDB-GENE-070424-83,ENSEMBL:ENSFCAG00000018879,RO:HOM0000017,in orthology relationship with,
c85dd3cb90b33b23a3167d3f856bf719,ZFIN:ZDB-GENE-081031-95,ENSEMBL:ENSMMUG00000019393,RO:HOM0000020,in 1 to 1 orthology relationship with,
8efb9cc044e921618e355cde8f43d52f,MGI:96610,MP:0004039,RO:0002200,has phenotype,
0dd84fffc0866208517a17c5054c6406,HGNC:8591,EFO:0005091,RO:0003304,contributes to condition,
e4f6b222006a412d27d762474eaddc2b,WormBase:WBGene00006789,WormBase:WBGene00006587,RO:0002434,interacts with,
021d39b12a387250e3d474e7e32c6ea1,ENSEMBL:ENSMODG00000012050,WormBase:WBGene00001978,RO:HOM0000017,in orthology relationship with,
99657195ebef2901be6856a2371f3fa1,Xenbase:XB-GENE-5884940,Xenbase:XB-GENE-479643,RO:0002434,interacts with,
b407e333a8adbe83a18b54fe2b523c53,Xenbase:XB-GENE-953082,ENSEMBL:ENSMODG00000003131,RO:HOM0000020,in 1 to 1 orthology relationship with,
fa6363700afea19eba8418ade31d2a59,ZFIN:ZDB-GENE-111017-2,ENSEMBL:ENSMMUG00000017131,RO:HOM0000020,in 1 to 1 orthology relationship with,
4e1206ec065ffdceb4922b01683d0fa6,ENSEMBL:ENSGALG00000037726,ENSEMBL:ENSCAFG00000049597,RO:HOM0000020,in 1 to 1 orthology relationship with,
55294ebc113fe1bb8f05763325ea08d6,FlyBase:FBgn0003721,FBcv:0000352,RO:0002200,has phenotype,
4fb1d4ec0cb2439afaf331caa16d22e3,Xenbase:XB-GENE-478553,Xenbase:XB-GENE-946725,RO:0002434,interacts with,
26a4bdf67f21b4e3012ad365029e4470,ENSEMBL:ENSACAG00000008105,RGD:1308578,RO:HOM0000020,in 1 to 1 orthology relationship with,
4fe15256cf893f405e0d84cb379272e9,HGNC:11945,UBERON:0001976,RO:0002206,expressed in,
8acf032113bbf53b0348548cebf81b20,MGI:97267,ENSEMBL:ENSFCAG00000003878,RO:HOM0000020,in 1 to 1 orthology relationship with,
c0f575ec9f6e2c8abad9659e119bd0b8,ZFIN:ZDB-GENE-030131-9823,ZP:0004686,RO:0002200,has phenotype,
79c0c4b45c0434e8cb56cc0729523369,ZFIN:ZDB-GENE-030131-8783,ZP:0003945,RO:0002200,has phenotype,
c2c2d1d4a84a0eb94196accd569650b9,ZFIN:ZDB-GENE-030131-6069,dictyBase:DDB_G0269178,RO:HOM0000017,in orthology relationship with,
74383551a3131748cad96c7cd1bd3aef,WormBase:WBGene00006759,HGNC:7551,RO:HOM0000017,in orthology relationship with,
87ee9143f148e17c9c7465de4ace74c2,WormBase:WBGene00003514,PomBase:SPCC645.05c,RO:HOM0000017,in orthology relationship with,
0b4c653241d2d3e2d92b3c9b548effe9,ClinVarVariant:983656,MONDO:0010311,GENO:0000841,likely pathogenic for condition,
0ded05c79f43b2346e7a1ef350b3e396,ZFIN:ZDB-GENE-051127-39,ZP:0008028,RO:0002200,has phenotype,
eb58f00287a894635f3f5f090261fb7e,HGNC:19737,Xenbase:XB-GENE-988669,RO:HOM0000020,in 1 to 1 orthology relationship with,
458fb0655d0c8141ca051d326e33f395,HGNC:12012,HP:0000767,RO:0002200,has phenotype,
536ae265702f074eb13b2a6d969b0e38,FlyBase:FBgn0003514,ZFIN:ZDB-GENE-060331-137,RO:HOM0000017,in orthology relationship with,
671bc7c261d6091708109ad40119fff9,WormBase:WBGene00001328,WBPhenotype:0000697,RO:0002200,has phenotype,
2ad9c73e9011a6e52e6bee0001a80357,ENSEMBL:ENSPTRG00000019161,ZFIN:ZDB-GENE-100805-1,RO:HOM0000017,in orthology relationship with,
0e6cc403eb4ad8808deea08fd00afda2,ENSEMBL:ENSMMUG00000012278,ENSEMBL:ENSGALG00000002125,RO:HOM0000020,in 1 to 1 orthology relationship with,
a7d0aa71468e38c916b26b7596ec7b8c,RGD:2320873,ENSEMBL:ENSMODG00000001013,RO:HOM0000020,in 1 to 1 orthology relationship with,
82b97c75c4f855e14d556115f218e640,ZFIN:ZDB-GENE-080108-5,ZP:0001445,RO:0002200,has phenotype,
94071f9caf0fc40d1863dbac8bf96c6c,WormBase:WBGene00000542,HGNC:1479,RO:HOM0000017,in orthology relationship with,
c5a1430b3a4f90a277b45a4c5e35bdbe,WormBase:WBGene00003654,WBPhenotype:0000138,RO:0002200,has phenotype,
bc3775d76ba3290c38bfab2fbbf4dfa7,WormBase:WBGene00002248,WormBase:WBGene00016913,RO:0002434,interacts with,
8c59fa4f03c6a07ea638e8e4a76a08e8,ZFIN:ZDB-GENE-041001-149,ENSEMBL:ENSGALG00000009050,RO:HOM0000017,in orthology relationship with,
549e3733eae8b7ed74a4f0c39beb8a64,WormBase:WBGene00001948,ENSEMBL:ENSSSCG00005039937,RO:HOM0000017,in orthology relationship with,
a03190679bf089132be75fb7b52f0c71,ENSEMBL:ENSBTAG00000021707,ENSEMBL:ENSACAG00000002510,RO:HOM0000020,in 1 to 1 orthology relationship with,
a5aec9d63ca5a031c0f8778f92607a57,WormBase:WBGene00020748,RGD:2810,RO:HOM0000017,in orthology relationship with,
35caa886857b836da75677fab948b3f2,WormBase:WBGene00006582,Xenbase:XB-GENE-5884940,RO:HOM0000017,in orthology relationship with,
91f2344784492fc931fd7bd2f3ed00f2,FlyBase:FBgn0004374,ENSEMBL:ENSECAG00000024694,RO:HOM0000020,in 1 to 1 orthology relationship with,
2f1acb24ec6f2efbfd1e60e5d9f42bf1,ZFIN:ZDB-GENE-130726-1,FlyBase:FBgn0032706,RO:HOM0000017,in orthology relationship with,
73b9f886ce4686d9bc99b954c8a9c5e3,ZFIN:ZDB-GENE-080723-27,ZFIN:ZDB-GENE-030131-2040,RO:0002434,interacts with,
79ccabe05673764318cab0ca85a656b7,ZFIN:ZDB-GENE-060503-507,ENSEMBL:ENSGALG00000013207,RO:HOM0000020,in 1 to 1 orthology relationship with,
d092bcf4a0a1678779427a764fcac9de,ZFIN:ZDB-GENE-050522-426,ZP:0000038,RO:0002200,has phenotype,
682a440d1488e5337d13c41cb15b0755,ENSEMBL:ENSGALG00000014995,WormBase:WBGene00019890,RO:HOM0000017,in orthology relationship with,
892e5ff7be28d24f04cc5a375e3956d6,FlyBase:FBgn0032706,ENSEMBL:ENSMMUG00000056831,RO:HOM0000017,in orthology relationship with,
3f310046318cbbfa0593c13771f7194d,ENSEMBL:ENSBTAG00000033190,RGD:1307969,RO:HOM0000020,in 1 to 1 orthology relationship with,
b04489b822f7bfc4ccabee4e2b3ab771,HGNC:15516,HP:0001249,RO:0002200,has phenotype,
838986e77c59c5feb69233e27cb8d473,dictyBase:DDB_G0268632,RGD:3751,RO:HOM0000017,in orthology relationship with,
2eed71fe5494d39c196b51c4c370d92c,ZFIN:ZDB-GENE-000626-1,ZP:0010728,RO:0002200,has phenotype,
b64b55bbbac67133a37a0e075a88cd70,ENSEMBL:ENSGALG00000029917,ZFIN:ZDB-GENE-041111-121,RO:HOM0000020,in 1 to 1 orthology relationship with,
84c060b7b7b30c653ed9b4fc63ea2671,RGD:1303201,ENSEMBL:ENSFCAG00000026567,RO:HOM0000020,in 1 to 1 orthology relationship with,
a8c787f1d583249a269cc7e07c3a75c5,MGI:98779,MGI:105070,RO:0002434,interacts with,
7c6cc42d6561306d72ec1939689aa79d,RGD:620795,ENSEMBL:ENSPTRG00000013474,RO:HOM0000020,in 1 to 1 orthology relationship with,
1e5982a74f57c713ef650a54a66886c3,ENSEMBL:ENSSSCG00000010182,FlyBase:FBgn0012051,RO:HOM0000017,in orthology relationship with,
776227836025805525a43823beefadac,ZFIN:ZDB-GENE-030131-6232,dictyBase:DDB_G0292304,RO:HOM0000017,in orthology relationship with,
cdb8440c323dc745af09dc48ecef7062,MGI:88293,HP:0006274,RO:0002200,has phenotype,
348f42c6de64d4020de887761d7652fa,ENSEMBL:ENSMMUG00000017432,WormBase:WBGene00006823,RO:HOM0000020,in 1 to 1 orthology relationship with,
e04774325a70d20467708bd0366b4fc9,ZFIN:ZDB-GENE-991019-4,ENSEMBL:ENSACAG00000001823,RO:HOM0000020,in 1 to 1 orthology relationship with,
3c652c6099f48d0a96c3ce1650b9b535,ZFIN:ZDB-GENE-050522-84,ENSEMBL:ENSGALG00000009382,RO:HOM0000017,in orthology relationship with,
e36ec2a7cef5030c658310291f85f29e,HGNC:2666,ENSEMBL:ENSFCAG00000043206,RO:HOM0000020,in 1 to 1 orthology relationship with,
b9d4971bb23e917a319c1823fce9c9d8,MGI:1347053,HP:0002090,RO:0002200,has phenotype,
19463b69d20d47104be52f5fd49594e5,MGI:99916,ENSEMBL:ENSFCAG00000009848,RO:HOM0000020,in 1 to 1 orthology relationship with,
c9e465731b97a32933d6f5f89f78c30a,ZFIN:ZDB-GENE-040426-1146,Xenbase:XB-GENE-5871494,RO:HOM0000020,in 1 to 1 orthology relationship with,
d9d8408325270cc6090f4d330eace749,ENSEMBL:ENSSSCG00000011377,ENSEMBL:ENSDARG00000111548,RO:HOM0000017,in orthology relationship with,
8be472d70cab0f63dedac5614f0d65d7,MGI:5439173,MP:0001265,RO:0002200,has phenotype,
4829a8ab029d40ae8db7b37125282487,WormBase:WBGene00003154,WBPhenotype:0000061,RO:0002200,has phenotype,
53a39af27715cc504cd27e6347b7ca48,ClinVarVariant:526046,HGNC:2928,GENO:0000418,has affected feature,
ec1f7a2d8673ff0c454c7b55acc1f731,FlyBase:FBgn0000044,ZP:0008523,RO:0002200,has phenotype,
474e3322aba73246f449184b6612ab02,HGNC:9966,HGNC:4853,RO:0002434,interacts with,
b875fc7c8520a177bfba6743081c8d38,FlyBase:FBgn0053993,Xenbase:XB-GENE-988669,RO:HOM0000017,in orthology relationship with,
4eff319733a49bea461e35642417f835,ENSEMBL:ENSOANG00000005501,ENSEMBL:ENSSSCG00000006250,RO:HOM0000020,in 1 to 1 orthology relationship with,
d68ac4234e030e15d8c7e5930e4acb2f,WormBase:WBGene00017787,ENSEMBL:ENSMMUG00000006464,RO:HOM0000017,in orthology relationship with,
e0c98b7fd7fe6a61c692d91117e20ce0,ClinVarVariant:666228,HGNC:2928,GENO:0000418,has affected feature,
135d4eb52dd295e0ef7f9afe9325be52,MGI:1098226,HP:0001337,RO:0002200,has phenotype,
3fd4f01551bd8377521cdd17229ee0ac,HGNC:21616,UBERON:0001637,RO:0002206,expressed in,
659028aff9a3a16b96bf9504bb9b2375,FlyBase:FBgn0000039,WormBase:WBGene00000062,RO:HOM0000017,in orthology relationship with,
ed562092350bbe721c743ffa112005bc,ENSEMBL:ENSCAFG00000012517,ENSEMBL:ENSMODG00000018845,RO:HOM0000020,in 1 to 1 orthology relationship with,
d8e308e73203fff102a3319b102a7aa4,HGNC:10806,HP:0002515,RO:0002200,has phenotype,
eb4278f894a07f398ba43568c7c8af55,ZFIN:ZDB-GENE-050417-341,HGNC:1485,RO:HOM0000017,in orthology relationship with,
5e3a1344e52be71228d4e46597ff3cf5,ENSEMBL:ENSSSCG00000013050,ENSEMBL:ENSMMUG00000014131,RO:HOM0000020,in 1 to 1 orthology relationship with,
eb30f2d2bedd0ffbe2b4ae8097574734,WormBase:WBGene00001115,ENSEMBL:ENSFCAG00000000232,RO:HOM0000017,in orthology relationship with,
1652d68887a77bc68a24cf3f54a8593c,PomBase:SPAC6F6.01,ENSEMBL:ENSECAG00000016391,RO:HOM0000017,in orthology relationship with,
f3b3af126357f63321e06786c2c9875c,SGD:S000001532,ZFIN:ZDB-GENE-160113-53,RO:HOM0000020,in 1 to 1 orthology relationship with,
3944878bf1711cdf572d132e034d36f2,WormBase:WBGene00003911,WormBase:WBGene00016197,RO:0002434,interacts with,
59522b584abfca2f85ac402db3fc1dc4,ENSEMBL:ENSSSCG00000035158,ENSEMBL:ENSPTRG00000042355,RO:HOM0000020,in 1 to 1 orthology relationship with,
6388f146d20ce04fe375cc55efd8fdcb,MGI:99909,MGI:95481,RO:0002434,interacts with,
9a1a863e4ca164635e79ff9a83aae8e9,HGNC:12012,HP:0001371,RO:0002200,has phenotype,
45c2e2ee007741c03a1bbf996329ceaa,HGNC:16059,UBERON:0002418,RO:0002206,expressed in,
fde9e0badc3cc4e3ce68fea2c21801fe,HGNC:12692,GO:0005515,RO:0002327,enables,
6bc6fad45c95c03f5904a3023701ece0,HGNC:12403,HP:0003236,RO:0002200,has phenotype,
2c071c5ae2d35442ff7c13919453093b,ZFIN:ZDB-GENE-030826-29,ZP:0000921,RO:0002200,has phenotype,
15e7717a06c3b4d5c282e7b09bd41713,MGI:104597,MP:0005140,RO:0002200,has phenotype,
e8898819126f354a66d8d144a1c83b74,ENSEMBL:ENSOANG00000043938,RGD:1595950,RO:HOM0000020,in 1 to 1 orthology relationship with,
d67c2ce76fe73570d075d8ef98e9e83e,ClinVarVariant:984111,MONDO:0010679,GENO:0000841,likely pathogenic for condition,
2d3a49e240bc91efa49db4adf64bd906,WormBase:WBGene00003372,WormBase:WBGene00003911,RO:0002434,interacts with,
2757c00714ba563735af355059007906,MGI:1890619,ENSEMBL:ENSFCAG00000028273,RO:HOM0000020,in 1 to 1 orthology relationship with,
0080a9228c9f7c0dd14f03accb299ae5,MGI:98385,MP:0011087,RO:0002200,has phenotype,
2ff1908b2623400fe5cb665b30a05070,MGI:1856328,HP:0001337,RO:0002200,has phenotype,
ba82048d4388286e0bd0f868311d1177,RGD:1310917,ENSEMBL:ENSSSCG00000000263,RO:HOM0000020,in 1 to 1 orthology relationship with,
23ceca88e5ceb53612c652e8cf0c6f4c,ENSEMBL:ENSGALG00000008860,RGD:1565451,RO:HOM0000020,in 1 to 1 orthology relationship with,
bce29e2e7ed6bb014b1568e7dc771fb0,MGI:108295,MGI:1860493,RO:0002434,interacts with,
29e9b5931fb475a9fe8267190d54eab7,FlyBase:FBgn0031261,FlyBase:FBgn0015519,RO:0002434,interacts with,
4deeff205f9e80aac55940548a7466bb,HGNC:3058,ZFIN:ZDB-GENE-070117-3,RO:HOM0000017,in orthology relationship with,
c2362f73cfb2aadf0da0d3d8cf868808,ENSEMBL:ENSOANG00000012417,FlyBase:FBgn0020497,RO:HOM0000020,in 1 to 1 orthology relationship with,
d043139051ded654bcdc72303bf22ad2,ENSEMBL:ENSMMUG00000002607,ENSEMBL:ENSSSCG00000005994,RO:HOM0000020,in 1 to 1 orthology relationship with,
695ada4a10d674737deabb28852c678a,ENSEMBL:ENSECAG00000009126,ENSEMBL:ENSSSCG00000009856,RO:HOM0000020,in 1 to 1 orthology relationship with,
e4cb251e6085f548405c22dfb2295213,ENSEMBL:ENSFCAG00000003878,FlyBase:FBgn0031410,RO:HOM0000017,in orthology relationship with,
d886360a77f8a5a2ecf2fdaae7a621b7,RGD:620455,MGI:1329005,RO:HOM0000017,in orthology relationship with,
6fe08a1838a5967deee7c3fdd6f56351,ENSEMBL:ENSECAG00000024430,ENSEMBL:ENSACAG00000009216,RO:HOM0000020,in 1 to 1 orthology relationship with,
3b129e630d988a97f7b4606985a2b4cd,ZFIN:ZDB-GENE-070112-2192,ENSEMBL:ENSGALG00000040844,RO:HOM0000017,in orthology relationship with,
c8c8eb3f4e2aaf154757e67465d07a6d,Xenbase:XB-GENE-493024,ZFIN:ZDB-GENE-011212-3,RO:HOM0000017,in orthology relationship with,
9f405f45dd97872628170b39da6f4a78,FlyBase:FBgn0014011,FlyBase:FBgn0035101,RO:0002434,interacts with,
97f9f23ba71c7997e297330b1ba0c49d,ENSEMBL:ENSMMUG00000000200,ENSEMBL:ENSSSCG00000029131,RO:HOM0000020,in 1 to 1 orthology relationship with,
281bdcc75828d763e234cec6d2c6a076,ENSEMBL:ENSMMUG00000050192,ENSEMBL:ENSCAFG00000028879,RO:HOM0000020,in 1 to 1 orthology relationship with,
53669451d8a15d434d61f19a88f42526,HGNC:6483,HGNC:6492,RO:0002434,interacts with,
760753365c924962d9f6ecbb154979ff,ZFIN:ZDB-GENE-000626-1,ZP:0001650,RO:0002200,has phenotype,
51811b4e44ad6f3ebd94303b00f541b2,ENSEMBL:ENSFCAG00000051973,ENSEMBL:ENSSSCG00000005012,RO:HOM0000020,in 1 to 1 orthology relationship with,
a979629ecdc85893c80714a1bcebe61d,HGNC:4137,HP:0010628,RO:0002200,has phenotype,
7407395db56ce85442929e942bd98dce,ENSEMBL:ENSSSCG00000008282,HGNC:25770,RO:HOM0000020,in 1 to 1 orthology relationship with,
f6f65520e3fa6ceec5b8889fcf2482e6,ENSEMBL:ENSGALG00000006426,WormBase:WBGene00003911,RO:HOM0000017,in orthology relationship with,
cc41112e979b72696a89a87a0f7d6c3b,ENSEMBL:ENSCAFG00000018322,ENSEMBL:ENSMODG00000014962,RO:HOM0000020,in 1 to 1 orthology relationship with,
6cc64784d16ef4aee2b152268d918d66,HGNC:6857,GO:0005515,RO:0002327,enables,
4afa343eeb5c9d788ddab05234dfe61f,WormBase:WBGene00003650,WBPhenotype:0001395,RO:0002200,has phenotype,
2937ff56ab723a1b07988332fa3db03b,dictyBase:DDB_G0273107,RGD:1311217,RO:HOM0000020,in 1 to 1 orthology relationship with,
3fc3065c1ba2caa9b3a3841f46ef57da,HGNC:6481,HGNC:9611,RO:0002434,interacts with,
e5cb3599b28632dc5708e458a1e14e72,ENSEMBL:ENSGALG00000003144,ENSEMBL:ENSACAG00000009216,RO:HOM0000020,in 1 to 1 orthology relationship with,
73178c5e4a870d19645bf71eca3e633b,ENSEMBL:ENSMODG00000010667,ENSEMBL:ENSECAG00000020912,RO:HOM0000020,in 1 to 1 orthology relationship with,
5b4b5760467e2d8617a976705ce0b4c6,dictyBase:DDB_G0285939,ZFIN:ZDB-GENE-131017-1,RO:HOM0000017,in orthology relationship with,
bcdb85c5a1cc34c0bf3b84e782636711,HGNC:2666,HGNC:6486,RO:0002434,interacts with,
5dcfe1682e56bd47aab6297d2a13b39f,ENSEMBL:ENSPTRG00000012955,ZFIN:ZDB-GENE-980526-221,RO:HOM0000020,in 1 to 1 orthology relationship with,
234860aa0208894ee4c7503c43fe68b2,ENSEMBL:ENSACAG00000016579,ZFIN:ZDB-GENE-040426-2814,RO:HOM0000020,in 1 to 1 orthology relationship with,
b1d0df12811e2c8019de3d2cac5b9152,ZFIN:ZDB-GENE-060110-3,ENSEMBL:ENSGALG00000008544,RO:HOM0000020,in 1 to 1 orthology relationship with,
b10d4b46e90dc6ebf58226664f6a2148,WormBase:WBGene00003654,ENSEMBL:ENSFCAG00000008178,RO:HOM0000017,in orthology relationship with,
fe6a1da1f813abafc3dfd9359dcedffb,Xenbase:XB-GENE-5969699,ENSEMBL:ENSFCAG00000009848,RO:HOM0000020,in 1 to 1 orthology relationship with,
f87ac39f3b98a9f76201de6acdbf3958,MGI:2447586,MP:0000904,RO:0002200,has phenotype,
406f8ba9cca01c274afa9a1b732d51af,ENSEMBL:ENSGALG00000029761,ZFIN:ZDB-GENE-030131-1028,RO:HOM0000020,in 1 to 1 orthology relationship with,
b0783f36c2075482c1812474fcb5d45b,ZFIN:ZDB-GENE-091014-2,ENSEMBL:ENSPTRG00000011260,RO:HOM0000017,in orthology relationship with,
62923ff68af7ac5ec726d3e930e2b6bd,ENSEMBL:ENSCAFG00000007410,GO:0005856,BFO:0000050,is part of,
694a22ec7dff66a3b207935937fa6bc7,ZFIN:ZDB-GENE-000322-6,ZFIN:ZDB-GENE-090312-215,RO:0002434,interacts with,
dc644907259ec488bf15781b34bd35a1,MGI:88059,MP:0008817,RO:0002200,has phenotype,
4a9dae29b65bded0f319c0c133840b13,HGNC:11872,HGNC:165,RO:0002434,interacts with,
a948e2cf70d6c2a4fedbf152e0b5c850,MGI:1313258,HGNC:33920,RO:HOM0000020,in 1 to 1 orthology relationship with,
a8b9a47184c7df4ebf04b507f787e625,ENSEMBL:ENSOANG00000041099,MGI:108091,RO:HOM0000020,in 1 to 1 orthology relationship with,
0aecca216b2507da093a1cbef5d69654,ClinVarVariant:803842,HGNC:2928,GENO:0000418,has affected feature,
68a6bc8b69d3267b1e97962ff9554cf8,HGNC:6485,ENSEMBL:ENSACAG00000004758,RO:HOM0000020,in 1 to 1 orthology relationship with,
f269a1ed086e8506aa44b3f78cb2c989,MGI:5688354,MP:0010239,RO:0002200,has phenotype,
d73b370071a2787d64fbad6bc52eef28,HGNC:1476,HGNC:166,RO:0002434,interacts with,
a71d78d5a7615ee85004b5c01018018d,ENSEMBL:ENSFCAG00000009092,Xenbase:XB-GENE-968718,RO:HOM0000017,in orthology relationship with,
6c92b1092ff4adf270fe345f06cf50af,WormBase:WBGene00000149,WBPhenotype:0001395,RO:0002200,has phenotype,
b7bfb2aec08e82ee01602f8d25fbb64c,HGNC:3097,GO:0005515,RO:0002327,enables,
24692438c55df4ae983f89922a65b3da,ENSEMBL:ENSGALG00000007130,dictyBase:DDB_G0269176,RO:HOM0000017,in orthology relationship with,
e41a39584afe3c52470fe1f8a34dee23,ENSEMBL:ENSMODG00000021505,ENSEMBL:ENSBTAG00000035726,RO:HOM0000017,in orthology relationship with,
85f03eb59cc82ec944d7cc13f976fed5,ENSEMBL:ENSBTAG00000027118,ENSEMBL:ENSECAG00000026836,RO:HOM0000020,in 1 to 1 orthology relationship with,
33be5d28fdf0a7988121f148a0eb044e,ZFIN:ZDB-GENE-031112-1,ENSEMBL:ENSBTAG00000040053,RO:HOM0000017,in orthology relationship with,
93680d88687cb63bf098e986dd7bad24,ENSEMBL:ENSGALG00000017111,ENSEMBL:ENSCAFG00000007067,RO:HOM0000020,in 1 to 1 orthology relationship with,
e17d6884333d4515f6d3227cd3010739,WormBase:WBGene00006582,HGNC:11873,RO:HOM0000017,in orthology relationship with,
003ad2b42aeb6528b55eb6d8f4dd7109,ENSEMBL:ENSGALG00000000172,ENSEMBL:ENSPTRG00000001866,RO:HOM0000020,in 1 to 1 orthology relationship with,
12fa47c9f58771ff1f75079468257680,ENSEMBL:ENSPTRG00000008768,HGNC:7578,RO:HOM0000020,in 1 to 1 orthology relationship with,
404eb78b906f0b3c1ee9ab2482d0195e,MGI:88039,MP:0000488,RO:0002200,has phenotype,
12c99fc838c4f6dd762e6b3c7859ec1f,SGD:S000005473,RGD:61953,RO:HOM0000017,in orthology relationship with,
340ad500c796130289b07bcaaa810d66,FlyBase:FBgn0025866,ENSEMBL:ENSECAG00000011067,RO:HOM0000020,in 1 to 1 orthology relationship with,
ce6a502f87a839296cf2a3dc76cd6bd0,ENSEMBL:ENSACAG00000016803,WormBase:WBGene00003630,RO:HOM0000017,in orthology relationship with,
4771114328498d5f542b137d7025be41,WormBase:WBGene00000542,ENSEMBL:ENSECAG00000000758,RO:HOM0000017,in orthology relationship with,
4eef300116dce4935d90480051349839,ENSEMBL:ENSOANG00000002524,MGI:1921414,RO:HOM0000020,in 1 to 1 orthology relationship with,
c6d951fe32881641aaa143261ad33cd8,ENSEMBL:ENSSSCG00000025228,HGNC:17861,RO:HOM0000020,in 1 to 1 orthology relationship with,
81ace14cb33cf5696082ad2339f73304,ENSEMBL:ENSFCAG00000015391,ENSEMBL:ENSBTAG00000001975,RO:HOM0000020,in 1 to 1 orthology relationship with,
72a9228749724c31e30d0d9602c2fbae,ENSEMBL:ENSGALG00000004796,MGI:106211,RO:HOM0000020,in 1 to 1 orthology relationship with,
76721b4950e96b28cf9d0f11639dfab7,ENSEMBL:ENSMODG00000045708,RGD:2281,RO:HOM0000020,in 1 to 1 orthology relationship with,
31b72cd5d0b652c1afbd7c1a210e5541,HGNC:6482,HP:0002093,RO:0002200,has phenotype,
763ae0f824f18c066db9cc13d78eb117,ENSEMBL:ENSGALG00000009621,ENSEMBL:ENSMODG00000012036,RO:HOM0000017,in orthology relationship with,
d41ffd64d3afe34b7e60b8b730d8f438,ENSEMBL:ENSACAG00000002086,WormBase:WBGene00006443,RO:HOM0000017,in orthology relationship with,
3900124f55b02436f285b08d3a2b62b3,HGNC:7576,HP:0003236,RO:0002200,has phenotype,
ed6b65610245b73b40d9e1ec22859367,WormBase:WBGene00015396,RGD:2810,RO:HOM0000017,in orthology relationship with,
c8dc278dbd2ae724bbe254bcf41a9671,ENSEMBL:ENSBTAG00000040053,WormBase:WBGene00006789,RO:HOM0000017,in orthology relationship with,
879b1292de3ea3608b6f153ea2778836,MGI:97845,MP:0011092,RO:0002200,has phenotype,
07a519e30a5a0c3c3f486e5a54e98f1c,WormBase:WBGene00005077,ENSEMBL:ENSGALG00000042321,RO:HOM0000017,in orthology relationship with,
20692dddc55f1bd4b3cab292f43445bd,ENSEMBL:ENSMMUG00000013768,ENSEMBL:ENSBTAG00000054684,RO:HOM0000017,in orthology relationship with,
5298d2484bf941ad862e0943b72e361e,ENSEMBL:ENSMODG00000018610,ENSEMBL:ENSSSCG00000011666,RO:HOM0000020,in 1 to 1 orthology relationship with,
0943dd2d52ceaac8a568591c741ea0fd,NCBIGene:415296,ENSEMBL:ENSMODG00000002647,RO:HOM0000017,in orthology relationship with,
d7e2c7c1ad1158b88c34355b9e20455a,MGI:88039,MP:0003721,RO:0002200,has phenotype,
e026576436e939251cfde875dfb39d34,ZFIN:ZDB-GENE-991207-24,ENSEMBL:ENSECAG00000023991,RO:HOM0000020,in 1 to 1 orthology relationship with,
e0e456dab5e686acd82443c49e192c62,ENSEMBL:ENSGALG00000028612,PomBase:SPCC645.05c,RO:HOM0000017,in orthology relationship with,
a44580a1eab80e43e6cfe1ccfa017d0b,MGI:1194504,ENSEMBL:ENSSSCG00000031858,RO:HOM0000020,in 1 to 1 orthology relationship with,
b5441427bb557e5f619cf5a5efcaad7a,ENSEMBL:ENSBTAG00000002809,WormBase:WBGene00000542,RO:HOM0000017,in orthology relationship with,
